nba_player_id,nba_player_url,scrape_status,error,birthday,recruiting_year,recruiting_rank,college_url,college_player_id,height_inches,weight_lb
clarkia01,https://www.basketball-reference.com/players/c/clarkia01.html,ok,,1991-03-07,,,https://www.sports-reference.com/cbb/players/ian-clark-1.html,ian-clark-1,75.0,175.0
covinro01,https://www.basketball-reference.com/players/c/covinro01.html,ok,,1990-12-14,,,https://www.sports-reference.com/cbb/players/robert-covington-1.html,robert-covington-1,79.0,209.0
crabbal01,https://www.basketball-reference.com/players/c/crabbal01.html,ok,,1992-04-09,2010.0,71.0,https://www.sports-reference.com/cbb/players/allen-crabbe-1.html,allen-crabbe-1,77.0,212.0
curryse01,https://www.basketball-reference.com/players/c/curryse01.html,ok,,1990-08-23,,,https://www.sports-reference.com/cbb/players/seth-curry-1.html,seth-curry-1,73.0,185.0
danietr01,https://www.basketball-reference.com/players/d/danietr01.html,ok,,1991-07-15,,,https://www.sports-reference.com/cbb/players/troy-daniels-1.html,troy-daniels-1,76.0,200.0
datomlu01,https://www.basketball-reference.com/players/d/datomlu01.html,ok,,1987-11-27,,,,,80.0,215.0
daviebr01,https://www.basketball-reference.com/players/d/daviebr01.html,ok,,1991-07-25,,,https://www.sports-reference.com/cbb/players/brandon-davies-1.html,brandon-davies-1,82.0,240.0
dedmode01,https://www.basketball-reference.com/players/d/dedmode01.html,ok,,1989-08-12,,,https://www.sports-reference.com/cbb/players/dewayne-dedmon-1.html,dewayne-dedmon-1,82.0,245.0
dellama01,https://www.basketball-reference.com/players/d/dellama01.html,ok,,1990-09-08,,,https://www.sports-reference.com/cbb/players/matthew-dellavedova-1.html,matthew-dellavedova-1,75.0,200.0
dienggo01,https://www.basketball-reference.com/players/d/dienggo01.html,ok,,1990-01-18,2010.0,69.0,https://www.sports-reference.com/cbb/players/gorgui-dieng-1.html,gorgui-dieng-1,82.0,252.0
edwarsh01,https://www.basketball-reference.com/players/e/edwarsh01.html,ok,,1987-05-31,,,https://www.sports-reference.com/cbb/players/shane-edwards-1.html,shane-edwards-1,79.0,220.0
favervi01,https://www.basketball-reference.com/players/f/favervi01.html,ok,,1988-05-05,,,,,83.0,260.0
felixca01,https://www.basketball-reference.com/players/f/felixca01.html,ok,,1990-08-17,,,https://www.sports-reference.com/cbb/players/carrick-felix-1.html,carrick-felix-1,78.0,201.0
frankja01,https://www.basketball-reference.com/players/f/frankja01.html,ok,,1991-07-21,,,https://www.sports-reference.com/cbb/players/jamaal-franklin-1.html,jamaal-franklin-1,77.0,191.0
goberru01,https://www.basketball-reference.com/players/g/goberru01.html,ok,,1992-06-26,,,,,85.0,258.0
goodwar01,https://www.basketball-reference.com/players/g/goodwar01.html,ok,,1994-08-17,2012.0,10.0,https://www.sports-reference.com/cbb/players/archie-goodwin-1.html,archie-goodwin-1,77.0,200.0
gutiejo01,https://www.basketball-reference.com/players/g/gutiejo01.html,ok,,1988-12-27,,,https://www.sports-reference.com/cbb/players/jorge-gutierrez-1.html,jorge-gutierrez-1,75.0,191.0
hamilju01,https://www.basketball-reference.com/players/h/hamilju01.html,ok,,1990-04-01,,,https://www.sports-reference.com/cbb/players/justin-hamilton-2.html,justin-hamilton-2,84.0,260.0
hardati02,https://www.basketball-reference.com/players/h/hardati02.html,ok,,1992-03-16,,,https://www.sports-reference.com/cbb/players/tim-hardaway-jr-1.html,tim-hardaway-jr-1,77.0,205.0
harriel01,https://www.basketball-reference.com/players/h/harriel01.html,ok,,1989-07-06,,,https://www.sports-reference.com/cbb/players/elias-harris-1.html,elias-harris-1,80.0,239.0
hillso01,https://www.basketball-reference.com/players/h/hillso01.html,ok,,1991-03-18,2009.0,56.0,https://www.sports-reference.com/cbb/players/solomon-hill-1.html,solomon-hill-1,78.0,226.0
hopsosc01,https://www.basketball-reference.com/players/h/hopsosc01.html,ok,,1989-08-08,2008.0,11.0,https://www.sports-reference.com/cbb/players/scotty-hopson-1.html,scotty-hopson-1,79.0,215.0
hummero01,https://www.basketball-reference.com/players/h/hummero01.html,ok,,1989-03-08,2007.0,61.0,https://www.sports-reference.com/cbb/players/robbie-hummel-1.html,robbie-hummel-1,80.0,215.0
karasse01,https://www.basketball-reference.com/players/k/karasse01.html,ok,,1993-10-26,,,,,79.0,208.0
kellyry01,https://www.basketball-reference.com/players/k/kellyry01.html,ok,,1991-04-09,2009.0,14.0,https://www.sports-reference.com/cbb/players/ryan-kelly-3.html,ryan-kelly-3,83.0,230.0
kuzmiog01,https://www.basketball-reference.com/players/k/kuzmiog01.html,ok,,1990-05-16,,,,,85.0,251.0
larkish01,https://www.basketball-reference.com/players/l/larkish01.html,ok,,1992-10-02,,,https://www.sports-reference.com/cbb/players/shane-larkin-1.html,shane-larkin-1,71.0,175.0
ledori01,https://www.basketball-reference.com/players/l/ledori01.html,ok,,1992-09-10,2012.0,13.0,,,79.0,195.0
lenal01,https://www.basketball-reference.com/players/l/lenal01.html,ok,,1993-06-16,,,https://www.sports-reference.com/cbb/players/alex-len-1.html,alex-len-1,84.0,250.0
mccalra01,https://www.basketball-reference.com/players/m/mccalra01.html,ok,,1991-06-12,2010.0,22.0,https://www.sports-reference.com/cbb/players/ray-mccallum-2.html,ray-mccallum-2,75.0,190.0
mccolcj01,https://www.basketball-reference.com/players/m/mccolcj01.html,ok,,1991-09-19,,,https://www.sports-reference.com/cbb/players/cj-mccollum-1.html,cj-mccollum-1,75.0,190.0
mclembe01,https://www.basketball-reference.com/players/m/mclembe01.html,ok,,1993-02-11,2011.0,41.0,https://www.sports-reference.com/cbb/players/ben-mclemore-1.html,ben-mclemore-1,75.0,195.0
mekelga01,https://www.basketball-reference.com/players/m/mekelga01.html,ok,,1988-03-04,,,https://www.sports-reference.com/cbb/players/gal-mekel-1.html,gal-mekel-1,75.0,191.0
mitchto02,https://www.basketball-reference.com/players/m/mitchto02.html,ok,,1992-04-07,2010.0,20.0,https://www.sports-reference.com/cbb/players/tony-mitchell-4.html,tony-mitchell-4,80.0,235.0
mitchto03,https://www.basketball-reference.com/players/m/mitchto03.html,ok,,1989-08-07,2008.0,39.0,https://www.sports-reference.com/cbb/players/tony-mitchell-3.html,tony-mitchell-3,78.0,216.0
muhamsh01,https://www.basketball-reference.com/players/m/muhamsh01.html,ok,,1992-11-13,2012.0,1.0,https://www.sports-reference.com/cbb/players/shabazz-muhammad-1.html,shabazz-muhammad-1,77.0,225.0
murpher01,https://www.basketball-reference.com/players/m/murpher01.html,ok,,1990-10-26,2009.0,43.0,https://www.sports-reference.com/cbb/players/erik-murphy-1.html,erik-murphy-1,82.0,230.0
murryto01,https://www.basketball-reference.com/players/m/murryto01.html,ok,,1989-11-08,,,https://www.sports-reference.com/cbb/players/toure-murry-1.html,toure-murry-1,77.0,195.0
muscami01,https://www.basketball-reference.com/players/m/muscami01.html,ok,,1991-07-01,,,https://www.sports-reference.com/cbb/players/mike-muscala-1.html,mike-muscala-1,82.0,240.0
nedovne01,https://www.basketball-reference.com/players/n/nedovne01.html,ok,,1991-06-16,,,,,75.0,192.0
nunnaja01,https://www.basketball-reference.com/players/n/nunnaja01.html,ok,,1990-07-14,,,https://www.sports-reference.com/cbb/players/james-nunnally-1.html,james-nunnally-1,79.0,205.0
odengr01,https://www.basketball-reference.com/players/o/odengr01.html,ok,,1988-01-22,2006.0,1.0,https://www.sports-reference.com/cbb/players/greg-oden-1.html,greg-oden-1,84.0,250.0
oladivi01,https://www.basketball-reference.com/players/o/oladivi01.html,ok,,1992-05-04,,,https://www.sports-reference.com/cbb/players/victor-oladipo-1.html,victor-oladipo-1,75.0,213.0
olynyke01,https://www.basketball-reference.com/players/o/olynyke01.html,ok,,1991-04-19,,,https://www.sports-reference.com/cbb/players/kelly-olynyk-1.html,kelly-olynyk-1,84.0,240.0
onuakar01,https://www.basketball-reference.com/players/o/onuakar01.html,ok,,1987-07-13,,,https://www.sports-reference.com/cbb/players/arinze-onuaku-1.html,arinze-onuaku-1,81.0,255.0
plumlma01,https://www.basketball-reference.com/players/p/plumlma01.html,ok,,1990-03-05,2009.0,18.0,https://www.sports-reference.com/cbb/players/mason-plumlee-1.html,mason-plumlee-1,84.0,254.0
porteot01,https://www.basketball-reference.com/players/p/porteot01.html,ok,,1993-06-03,2011.0,34.0,https://www.sports-reference.com/cbb/players/otto-porter-1.html,otto-porter-1,80.0,198.0
pressph01,https://www.basketball-reference.com/players/p/pressph01.html,ok,,1991-02-17,2010.0,41.0,https://www.sports-reference.com/cbb/players/phil-pressey-1.html,phil-pressey-1,71.0,175.0
radulmi01,https://www.basketball-reference.com/players/r/radulmi01.html,ok,,1988-01-05,,,,,84.0,250.0
ricegl02,https://www.basketball-reference.com/players/r/ricegl02.html,ok,,1991-01-01,2009.0,91.0,https://www.sports-reference.com/cbb/players/glen-rice-jr-1.html,glen-rice-jr-1,78.0,206.0
roberan03,https://www.basketball-reference.com/players/r/roberan03.html,ok,,1991-12-04,,,https://www.sports-reference.com/cbb/players/andre-roberson-1.html,andre-roberson-1,79.0,210.0
schrode01,https://www.basketball-reference.com/players/s/schrode01.html,ok,,1993-09-15,,,,,73.0,175.0
sivape01,https://www.basketball-reference.com/players/s/sivape01.html,ok,,1990-10-24,2009.0,27.0,https://www.sports-reference.com/cbb/players/peyton-siva-1.html,peyton-siva-1,72.0,185.0
smithch05,https://www.basketball-reference.com/players/s/smithch05.html,ok,,1987-10-13,,,https://www.sports-reference.com/cbb/players/chris-smith-4.html,chris-smith-4,74.0,200.0
snellto01,https://www.basketball-reference.com/players/s/snellto01.html,ok,,1991-11-10,,,https://www.sports-reference.com/cbb/players/tony-snell-1.html,tony-snell-1,78.0,213.0
southja01,https://www.basketball-reference.com/players/s/southja01.html,ok,,1990-04-28,,,https://www.sports-reference.com/cbb/players/james-southerland-1.html,james-southerland-1,80.0,215.0
stephdj01,https://www.basketball-reference.com/players/s/stephdj01.html,ok,,1990-12-19,,,https://www.sports-reference.com/cbb/players/dj-stephens-1.html,dj-stephens-1,77.0,188.0
thomaad01,https://www.basketball-reference.com/players/t/thomaad01.html,ok,,1993-03-25,2011.0,9.0,https://www.sports-reference.com/cbb/players/adonis-thomas-1.html,adonis-thomas-1,79.0,200.0
thompho01,https://www.basketball-reference.com/players/t/thompho01.html,ok,,1991-04-03,2009.0,76.0,https://www.sports-reference.com/cbb/players/hollis-thompson-1.html,hollis-thompson-1,80.0,206.0
wareca01,https://www.basketball-reference.com/players/w/wareca01.html,ok,,1990-01-17,,,https://www.sports-reference.com/cbb/players/casper-ware-1.html,casper-ware-1,70.0,175.0
whitero03,https://www.basketball-reference.com/players/w/whitero03.html,ok,,1991-04-10,2009.0,31.0,https://www.sports-reference.com/cbb/players/royce-white-1.html,royce-white-1,80.0,270.0
witheje01,https://www.basketball-reference.com/players/w/witheje01.html,ok,,1990-03-07,2008.0,27.0,https://www.sports-reference.com/cbb/players/jeff-withey-1.html,jeff-withey-1,84.0,230.0
woltena01,https://www.basketball-reference.com/players/w/woltena01.html,ok,,1991-05-15,,,https://www.sports-reference.com/cbb/players/nate-wolters-1.html,nate-wolters-1,76.0,190.0
zelleco01,https://www.basketball-reference.com/players/z/zelleco01.html,ok,,1992-10-05,2011.0,10.0,https://www.sports-reference.com/cbb/players/cody-zeller-1.html,cody-zeller-1,83.0,240.0
adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01.html,ok,,1994-07-08,2012.0,59.0,https://www.sports-reference.com/cbb/players/jordan-adams-1.html,jordan-adams-1,77.0,209.0
aldemfu01,https://www.basketball-reference.com/players/a/aldemfu01.html,ok,,1991-08-09,,,,,82.0,240.0
anderky01,https://www.basketball-reference.com/players/a/anderky01.html,ok,,1993-09-20,2012.0,3.0,https://www.sports-reference.com/cbb/players/kyle-anderson-3.html,kyle-anderson-3,80.0,230.0
bairsca01,https://www.basketball-reference.com/players/b/bairsca01.html,ok,,1990-12-07,,,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,cameron-bairstow-1,81.0,250.0
benimje01,https://www.basketball-reference.com/players/b/benimje01.html,ok,,1991-08-01,,,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,jerrelle-benimon-1,80.0,245.0
bhullsi01,https://www.basketball-reference.com/players/b/bhullsi01.html,ok,,1992-12-02,,,https://www.sports-reference.com/cbb/players/sim-bhullar-1.html,sim-bhullar-1,89.0,360.0
blackta01,https://www.basketball-reference.com/players/b/blackta01.html,ok,,1991-11-22,2010.0,59.0,https://www.sports-reference.com/cbb/players/tarik-black-1.html,tarik-black-1,81.0,250.0
bogdabo02,https://www.basketball-reference.com/players/b/bogdabo02.html,ok,,1989-04-18,,,,,79.0,226.0
brownja01,https://www.basketball-reference.com/players/b/brownja01.html,ok,,1992-12-18,2011.0,16.0,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,jabari-brown-1,76.0,215.0
brownma02,https://www.basketball-reference.com/players/b/brownma02.html,ok,,1992-01-29,,,https://www.sports-reference.com/cbb/players/markel-brown-1.html,markel-brown-1,75.0,190.0
cabocbr01,https://www.basketball-reference.com/players/c/cabocbr01.html,ok,,1995-09-21,,,,,81.0,218.0
capelca01,https://www.basketball-reference.com/players/c/capelca01.html,ok,,1994-05-18,,,,,82.0,256.0
cherrwi01,https://www.basketball-reference.com/players/c/cherrwi01.html,ok,,1991-02-08,,,https://www.sports-reference.com/cbb/players/will-cherry-1.html,will-cherry-1,72.0,185.0
chrispa01,https://www.basketball-reference.com/players/c/chrispa01.html,ok,,1988-06-03,2006.0,47.0,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,patrick-christopher-1,77.0,209.0
clarkjo01,https://www.basketball-reference.com/players/c/clarkjo01.html,ok,,1992-06-07,,,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,jordan-clarkson-1,77.0,194.0
cooleja01,https://www.basketball-reference.com/players/c/cooleja01.html,ok,,1991-04-12,,,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,jack-cooley-1,82.0,274.0
cottobr01,https://www.basketball-reference.com/players/c/cottobr01.html,ok,,1992-08-11,,,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,bryce-cotton-1,73.0,165.0
dawkian01,https://www.basketball-reference.com/players/d/dawkian01.html,ok,,1991-09-19,,,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,andre-dawkins-1,77.0,215.0
dinwisp01,https://www.basketball-reference.com/players/d/dinwisp01.html,ok,,1993-04-06,,,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,spencer-dinwiddie-1,77.0,215.0
dragizo01,https://www.basketball-reference.com/players/d/dragizo01.html,ok,,1989-06-22,,,,,77.0,200.0
drewla02,https://www.basketball-reference.com/players/d/drewla02.html,ok,,1990-03-05,2008.0,44.0,https://www.sports-reference.com/cbb/players/larry-drew-2.html,larry-drew-2,74.0,180.0
earlycl01,https://www.basketball-reference.com/players/e/earlycl01.html,ok,,1991-04-17,,,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,cleanthony-early-1,80.0,210.0
ennisja01,https://www.basketball-reference.com/players/e/ennisja01.html,ok,,1990-07-01,,,https://www.sports-reference.com/cbb/players/james-ennis-1.html,james-ennis-1,78.0,215.0
ennisty01,https://www.basketball-reference.com/players/e/ennisty01.html,ok,,1994-08-24,2013.0,23.0,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html,tyler-ennis-1,75.0,194.0
exumda01,https://www.basketball-reference.com/players/e/exumda01.html,ok,,1995-07-13,,,,,77.0,214.0
fraziti01,https://www.basketball-reference.com/players/f/fraziti01.html,ok,,1990-11-01,,,https://www.sports-reference.com/cbb/players/tim-frazier-1.html,tim-frazier-1,73.0,170.0
gallola01,https://www.basketball-reference.com/players/g/gallola01.html,ok,,1991-12-09,,,https://www.sports-reference.com/cbb/players/langston-galloway-1.html,langston-galloway-1,73.0,200.0
gordoaa01,https://www.basketball-reference.com/players/g/gordoaa01.html,ok,,1995-09-16,2013.0,4.0,https://www.sports-reference.com/cbb/players/aaron-gordon-1.html,aaron-gordon-1,80.0,235.0
gordodr01,https://www.basketball-reference.com/players/g/gordodr01.html,ok,,1990-07-12,2008.0,29.0,https://www.sports-reference.com/cbb/players/drew-gordon-1.html,drew-gordon-1,81.0,245.0
grantje01,https://www.basketball-reference.com/players/g/grantje01.html,ok,,1994-03-12,2012.0,41.0,https://www.sports-reference.com/cbb/players/jerami-grant-1.html,jerami-grant-1,79.0,213.0
greener01,https://www.basketball-reference.com/players/g/greener01.html,ok,,1991-05-09,,,https://www.sports-reference.com/cbb/players/erick-green-1.html,erick-green-1,76.0,185.0
greenja01,https://www.basketball-reference.com/players/g/greenja01.html,ok,,1990-06-21,2008.0,17.0,https://www.sports-reference.com/cbb/players/jamychal-green-1.html,jamychal-green-1,81.0,227.0
hairspj02,https://www.basketball-reference.com/players/h/hairspj02.html,ok,,1992-12-24,2011.0,11.0,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,pj-hairston-1,78.0,230.0
harriga01,https://www.basketball-reference.com/players/h/harriga01.html,ok,,1994-09-14,2012.0,16.0,https://www.sports-reference.com/cbb/players/gary-harris-1.html,gary-harris-1,76.0,210.0
harrijo01,https://www.basketball-reference.com/players/h/harrijo01.html,ok,,1991-09-06,,,https://www.sports-reference.com/cbb/players/joe-harris--1.html,joe-harris--1,78.0,220.0
hoodro01,https://www.basketball-reference.com/players/h/hoodro01.html,ok,,1992-10-20,2011.0,27.0,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,rodney-hood-1,80.0,208.0
inglejo01,https://www.basketball-reference.com/players/i/inglejo01.html,ok,,1987-10-02,,,,,80.0,220.0
jeffeco01,https://www.basketball-reference.com/players/j/jeffeco01.html,ok,,1990-12-26,2009.0,92.0,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,cory-jefferson-1,81.0,218.0
