nba_player_id,nba_player_url,college_player_id,college_url,birthday,height_inches,weight_lb,recruiting_year,recruiting_rank,scrape_status,error
goodwar01,https://www.basketball-reference.com/players/g/goodwar01.html,archie-goodwin-1,https://www.sports-reference.com/cbb/players/archie-goodwin-1.html,1994-08-17,77.0,200.0,2012.0,10.0,ok,
gutiejo01,https://www.basketball-reference.com/players/g/gutiejo01.html,jorge-gutierrez-1,https://www.sports-reference.com/cbb/players/jorge-gutierrez-1.html,1988-12-27,75.0,191.0,,,ok,
hamilju01,https://www.basketball-reference.com/players/h/hamilju01.html,justin-hamilton-2,https://www.sports-reference.com/cbb/players/justin-hamilton-2.html,1990-04-01,84.0,260.0,,,ok,
hardati02,https://www.basketball-reference.com/players/h/hardati02.html,tim-hardaway-jr-1,https://www.sports-reference.com/cbb/players/tim-hardaway-jr-1.html,1992-03-16,77.0,205.0,,,ok,
harriel01,https://www.basketball-reference.com/players/h/harriel01.html,elias-harris-1,https://www.sports-reference.com/cbb/players/elias-harris-1.html,1989-07-06,80.0,239.0,,,ok,
hillso01,https://www.basketball-reference.com/players/h/hillso01.html,solomon-hill-1,https://www.sports-reference.com/cbb/players/solomon-hill-1.html,1991-03-18,78.0,226.0,2009.0,56.0,ok,
hopsosc01,https://www.basketball-reference.com/players/h/hopsosc01.html,scotty-hopson-1,https://www.sports-reference.com/cbb/players/scotty-hopson-1.html,1989-08-08,79.0,215.0,2008.0,11.0,ok,
hummero01,https://www.basketball-reference.com/players/h/hummero01.html,robbie-hummel-1,https://www.sports-reference.com/cbb/players/robbie-hummel-1.html,1989-03-08,80.0,215.0,2007.0,61.0,ok,
karasse01,https://www.basketball-reference.com/players/k/karasse01.html,,,1993-10-26,79.0,208.0,,,ok,
kellyry01,https://www.basketball-reference.com/players/k/kellyry01.html,ryan-kelly-3,https://www.sports-reference.com/cbb/players/ryan-kelly-3.html,1991-04-09,83.0,230.0,2009.0,14.0,ok,
kuzmiog01,https://www.basketball-reference.com/players/k/kuzmiog01.html,,,1990-05-16,85.0,251.0,,,ok,
larkish01,https://www.basketball-reference.com/players/l/larkish01.html,shane-larkin-1,https://www.sports-reference.com/cbb/players/shane-larkin-1.html,1992-10-02,71.0,175.0,,,ok,
ledori01,https://www.basketball-reference.com/players/l/ledori01.html,,,1992-09-10,79.0,195.0,2012.0,13.0,ok,
lenal01,https://www.basketball-reference.com/players/l/lenal01.html,alex-len-1,https://www.sports-reference.com/cbb/players/alex-len-1.html,1993-06-16,84.0,250.0,,,ok,
mccalra01,https://www.basketball-reference.com/players/m/mccalra01.html,ray-mccallum-2,https://www.sports-reference.com/cbb/players/ray-mccallum-2.html,1991-06-12,75.0,190.0,2010.0,22.0,ok,
mccolcj01,https://www.basketball-reference.com/players/m/mccolcj01.html,cj-mccollum-1,https://www.sports-reference.com/cbb/players/cj-mccollum-1.html,1991-09-19,75.0,190.0,,,ok,
mclembe01,https://www.basketball-reference.com/players/m/mclembe01.html,ben-mclemore-1,https://www.sports-reference.com/cbb/players/ben-mclemore-1.html,1993-02-11,75.0,195.0,2011.0,41.0,ok,
mekelga01,https://www.basketball-reference.com/players/m/mekelga01.html,gal-mekel-1,https://www.sports-reference.com/cbb/players/gal-mekel-1.html,1988-03-04,75.0,191.0,,,ok,
mitchto02,https://www.basketball-reference.com/players/m/mitchto02.html,tony-mitchell-4,https://www.sports-reference.com/cbb/players/tony-mitchell-4.html,1992-04-07,80.0,235.0,2010.0,20.0,ok,
mitchto03,https://www.basketball-reference.com/players/m/mitchto03.html,tony-mitchell-3,https://www.sports-reference.com/cbb/players/tony-mitchell-3.html,1989-08-07,78.0,216.0,2008.0,39.0,ok,
muhamsh01,https://www.basketball-reference.com/players/m/muhamsh01.html,shabazz-muhammad-1,https://www.sports-reference.com/cbb/players/shabazz-muhammad-1.html,1992-11-13,77.0,225.0,2012.0,1.0,ok,
murpher01,https://www.basketball-reference.com/players/m/murpher01.html,erik-murphy-1,https://www.sports-reference.com/cbb/players/erik-murphy-1.html,1990-10-26,82.0,230.0,2009.0,43.0,ok,
murryto01,https://www.basketball-reference.com/players/m/murryto01.html,toure-murry-1,https://www.sports-reference.com/cbb/players/toure-murry-1.html,1989-11-08,77.0,195.0,,,ok,
muscami01,https://www.basketball-reference.com/players/m/muscami01.html,mike-muscala-1,https://www.sports-reference.com/cbb/players/mike-muscala-1.html,1991-07-01,82.0,240.0,,,ok,
nedovne01,https://www.basketball-reference.com/players/n/nedovne01.html,,,1991-06-16,75.0,192.0,,,ok,
nunnaja01,https://www.basketball-reference.com/players/n/nunnaja01.html,james-nunnally-1,https://www.sports-reference.com/cbb/players/james-nunnally-1.html,1990-07-14,79.0,205.0,,,ok,
odengr01,https://www.basketball-reference.com/players/o/odengr01.html,greg-oden-1,https://www.sports-reference.com/cbb/players/greg-oden-1.html,1988-01-22,84.0,250.0,2006.0,1.0,ok,
oladivi01,https://www.basketball-reference.com/players/o/oladivi01.html,victor-oladipo-1,https://www.sports-reference.com/cbb/players/victor-oladipo-1.html,1992-05-04,75.0,213.0,,,ok,
olynyke01,https://www.basketball-reference.com/players/o/olynyke01.html,kelly-olynyk-1,https://www.sports-reference.com/cbb/players/kelly-olynyk-1.html,1991-04-19,84.0,240.0,,,ok,
onuakar01,https://www.basketball-reference.com/players/o/onuakar01.html,arinze-onuaku-1,https://www.sports-reference.com/cbb/players/arinze-onuaku-1.html,1987-07-13,81.0,255.0,,,ok,
plumlma01,https://www.basketball-reference.com/players/p/plumlma01.html,mason-plumlee-1,https://www.sports-reference.com/cbb/players/mason-plumlee-1.html,1990-03-05,84.0,254.0,2009.0,18.0,ok,
porteot01,https://www.basketball-reference.com/players/p/porteot01.html,otto-porter-1,https://www.sports-reference.com/cbb/players/otto-porter-1.html,1993-06-03,80.0,198.0,2011.0,34.0,ok,
pressph01,https://www.basketball-reference.com/players/p/pressph01.html,phil-pressey-1,https://www.sports-reference.com/cbb/players/phil-pressey-1.html,1991-02-17,71.0,175.0,2010.0,41.0,ok,
radulmi01,https://www.basketball-reference.com/players/r/radulmi01.html,,,1988-01-05,84.0,250.0,,,ok,
ricegl02,https://www.basketball-reference.com/players/r/ricegl02.html,glen-rice-jr-1,https://www.sports-reference.com/cbb/players/glen-rice-jr-1.html,1991-01-01,78.0,206.0,2009.0,91.0,ok,
roberan03,https://www.basketball-reference.com/players/r/roberan03.html,andre-roberson-1,https://www.sports-reference.com/cbb/players/andre-roberson-1.html,1991-12-04,79.0,210.0,,,ok,
schrode01,https://www.basketball-reference.com/players/s/schrode01.html,,,1993-09-15,73.0,175.0,,,ok,
sivape01,https://www.basketball-reference.com/players/s/sivape01.html,peyton-siva-1,https://www.sports-reference.com/cbb/players/peyton-siva-1.html,1990-10-24,72.0,185.0,2009.0,27.0,ok,
smithch05,https://www.basketball-reference.com/players/s/smithch05.html,chris-smith-4,https://www.sports-reference.com/cbb/players/chris-smith-4.html,1987-10-13,74.0,200.0,,,ok,
snellto01,https://www.basketball-reference.com/players/s/snellto01.html,tony-snell-1,https://www.sports-reference.com/cbb/players/tony-snell-1.html,1991-11-10,78.0,213.0,,,ok,
southja01,https://www.basketball-reference.com/players/s/southja01.html,james-southerland-1,https://www.sports-reference.com/cbb/players/james-southerland-1.html,1990-04-28,80.0,215.0,,,ok,
stephdj01,https://www.basketball-reference.com/players/s/stephdj01.html,dj-stephens-1,https://www.sports-reference.com/cbb/players/dj-stephens-1.html,1990-12-19,77.0,188.0,,,ok,
thomaad01,https://www.basketball-reference.com/players/t/thomaad01.html,adonis-thomas-1,https://www.sports-reference.com/cbb/players/adonis-thomas-1.html,1993-03-25,79.0,200.0,2011.0,9.0,ok,
thompho01,https://www.basketball-reference.com/players/t/thompho01.html,hollis-thompson-1,https://www.sports-reference.com/cbb/players/hollis-thompson-1.html,1991-04-03,80.0,206.0,2009.0,76.0,ok,
wareca01,https://www.basketball-reference.com/players/w/wareca01.html,casper-ware-1,https://www.sports-reference.com/cbb/players/casper-ware-1.html,1990-01-17,70.0,175.0,,,ok,
whitero03,https://www.basketball-reference.com/players/w/whitero03.html,royce-white-1,https://www.sports-reference.com/cbb/players/royce-white-1.html,1991-04-10,80.0,270.0,2009.0,31.0,ok,
witheje01,https://www.basketball-reference.com/players/w/witheje01.html,jeff-withey-1,https://www.sports-reference.com/cbb/players/jeff-withey-1.html,1990-03-07,84.0,230.0,2008.0,27.0,ok,
woltena01,https://www.basketball-reference.com/players/w/woltena01.html,nate-wolters-1,https://www.sports-reference.com/cbb/players/nate-wolters-1.html,1991-05-15,76.0,190.0,,,ok,
zelleco01,https://www.basketball-reference.com/players/z/zelleco01.html,cody-zeller-1,https://www.sports-reference.com/cbb/players/cody-zeller-1.html,1992-10-05,83.0,240.0,2011.0,10.0,ok,
adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01.html,jordan-adams-1,https://www.sports-reference.com/cbb/players/jordan-adams-1.html,1994-07-08,77.0,209.0,2012.0,59.0,ok,
aldemfu01,https://www.basketball-reference.com/players/a/aldemfu01.html,,,1991-08-09,82.0,240.0,,,ok,
anderky01,https://www.basketball-reference.com/players/a/anderky01.html,kyle-anderson-3,https://www.sports-reference.com/cbb/players/kyle-anderson-3.html,1993-09-20,80.0,230.0,2012.0,3.0,ok,
bairsca01,https://www.basketball-reference.com/players/b/bairsca01.html,cameron-bairstow-1,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,1990-12-07,81.0,250.0,,,ok,
benimje01,https://www.basketball-reference.com/players/b/benimje01.html,jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,1991-08-01,80.0,245.0,,,ok,
bhullsi01,https://www.basketball-reference.com/players/b/bhullsi01.html,sim-bhullar-1,https://www.sports-reference.com/cbb/players/sim-bhullar-1.html,1992-12-02,89.0,360.0,,,ok,
blackta01,https://www.basketball-reference.com/players/b/blackta01.html,tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,1991-11-22,81.0,250.0,2010.0,59.0,ok,
bogdabo02,https://www.basketball-reference.com/players/b/bogdabo02.html,,,1989-04-18,79.0,226.0,,,ok,
brownja01,https://www.basketball-reference.com/players/b/brownja01.html,jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,1992-12-18,76.0,215.0,2011.0,16.0,ok,
brownma02,https://www.basketball-reference.com/players/b/brownma02.html,markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,1992-01-29,75.0,190.0,,,ok,
cabocbr01,https://www.basketball-reference.com/players/c/cabocbr01.html,,,1995-09-21,81.0,218.0,,,ok,
capelca01,https://www.basketball-reference.com/players/c/capelca01.html,,,1994-05-18,82.0,256.0,,,ok,
cherrwi01,https://www.basketball-reference.com/players/c/cherrwi01.html,will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,1991-02-08,72.0,185.0,,,ok,
chrispa01,https://www.basketball-reference.com/players/c/chrispa01.html,patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,1988-06-03,77.0,209.0,2006.0,47.0,ok,
clarkjo01,https://www.basketball-reference.com/players/c/clarkjo01.html,jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,1992-06-07,77.0,194.0,,,ok,
cooleja01,https://www.basketball-reference.com/players/c/cooleja01.html,jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,1991-04-12,82.0,274.0,,,ok,
cottobr01,https://www.basketball-reference.com/players/c/cottobr01.html,bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,1992-08-11,73.0,165.0,,,ok,
dawkian01,https://www.basketball-reference.com/players/d/dawkian01.html,andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,1991-09-19,77.0,215.0,,,ok,
dinwisp01,https://www.basketball-reference.com/players/d/dinwisp01.html,spencer-dinwiddie-1,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,1993-04-06,77.0,215.0,,,ok,
dragizo01,https://www.basketball-reference.com/players/d/dragizo01.html,,,1989-06-22,77.0,200.0,,,ok,
drewla02,https://www.basketball-reference.com/players/d/drewla02.html,larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,1990-03-05,74.0,180.0,2008.0,44.0,ok,
earlycl01,https://www.basketball-reference.com/players/e/earlycl01.html,cleanthony-early-1,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,1991-04-17,80.0,210.0,,,ok,
ennisja01,https://www.basketball-reference.com/players/e/ennisja01.html,james-ennis-1,https://www.sports-reference.com/cbb/players/james-ennis-1.html,1990-07-01,78.0,215.0,,,ok,
ennisty01,https://www.basketball-reference.com/players/e/ennisty01.html,tyler-ennis-1,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html,1994-08-24,75.0,194.0,2013.0,23.0,ok,
exumda01,https://www.basketball-reference.com/players/e/exumda01.html,,,1995-07-13,77.0,214.0,,,ok,
fraziti01,https://www.basketball-reference.com/players/f/fraziti01.html,tim-frazier-1,https://www.sports-reference.com/cbb/players/tim-frazier-1.html,1990-11-01,73.0,170.0,,,ok,
gallola01,https://www.basketball-reference.com/players/g/gallola01.html,langston-galloway-1,https://www.sports-reference.com/cbb/players/langston-galloway-1.html,1991-12-09,73.0,200.0,,,ok,
gordoaa01,https://www.basketball-reference.com/players/g/gordoaa01.html,aaron-gordon-1,https://www.sports-reference.com/cbb/players/aaron-gordon-1.html,1995-09-16,80.0,235.0,2013.0,4.0,ok,
gordodr01,https://www.basketball-reference.com/players/g/gordodr01.html,drew-gordon-1,https://www.sports-reference.com/cbb/players/drew-gordon-1.html,1990-07-12,81.0,245.0,2008.0,29.0,ok,
grantje01,https://www.basketball-reference.com/players/g/grantje01.html,jerami-grant-1,https://www.sports-reference.com/cbb/players/jerami-grant-1.html,1994-03-12,79.0,213.0,2012.0,41.0,ok,
greener01,https://www.basketball-reference.com/players/g/greener01.html,erick-green-1,https://www.sports-reference.com/cbb/players/erick-green-1.html,1991-05-09,76.0,185.0,,,ok,
greenja01,https://www.basketball-reference.com/players/g/greenja01.html,jamychal-green-1,https://www.sports-reference.com/cbb/players/jamychal-green-1.html,1990-06-21,81.0,227.0,2008.0,17.0,ok,
hairspj02,https://www.basketball-reference.com/players/h/hairspj02.html,pj-hairston-1,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,1992-12-24,78.0,230.0,2011.0,11.0,ok,
harriga01,https://www.basketball-reference.com/players/h/harriga01.html,gary-harris-1,https://www.sports-reference.com/cbb/players/gary-harris-1.html,1994-09-14,76.0,210.0,2012.0,16.0,ok,
harrijo01,https://www.basketball-reference.com/players/h/harrijo01.html,joe-harris--1,https://www.sports-reference.com/cbb/players/joe-harris--1.html,1991-09-06,78.0,220.0,,,ok,
hoodro01,https://www.basketball-reference.com/players/h/hoodro01.html,rodney-hood-1,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,1992-10-20,80.0,208.0,2011.0,27.0,ok,
inglejo01,https://www.basketball-reference.com/players/i/inglejo01.html,,,1987-10-02,80.0,220.0,,,ok,
jeffeco01,https://www.basketball-reference.com/players/j/jeffeco01.html,cory-jefferson-1,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,1990-12-26,81.0,218.0,2009.0,92.0,ok,
jerregr01,https://www.basketball-reference.com/players/j/jerregr01.html,grant-jerrett-1,https://www.sports-reference.com/cbb/players/grant-jerrett-1.html,1993-07-08,82.0,235.0,2012.0,11.0,ok,
johnsni01,https://www.basketball-reference.com/players/j/johnsni01.html,nick-johnson-1,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,1992-12-22,75.0,200.0,2011.0,22.0,ok,
johnsty01,https://www.basketball-reference.com/players/j/johnsty01.html,tyler-johnson-2,https://www.sports-reference.com/cbb/players/tyler-johnson-2.html,1992-05-07,75.0,186.0,,,ok,
kilpase01,https://www.basketball-reference.com/players/k/kilpase01.html,sean-kilpatrick-1,https://www.sports-reference.com/cbb/players/sean-kilpatrick-1.html,1990-01-06,76.0,210.0,,,ok,
kirkal01,https://www.basketball-reference.com/players/k/kirkal01.html,alex-kirk-2,https://www.sports-reference.com/cbb/players/alex-kirk-2.html,1991-11-14,84.0,245.0,2010.0,98.0,ok,
lauvejo01,https://www.basketball-reference.com/players/l/lauvejo01.html,,,1991-09-30,83.0,260.0,,,ok,
lavinza01,https://www.basketball-reference.com/players/l/lavinza01.html,zach-lavine-1,https://www.sports-reference.com/cbb/players/zach-lavine-1.html,1995-03-10,77.0,200.0,2013.0,49.0,ok,
lucaska01,https://www.basketball-reference.com/players/l/lucaska01.html,kalin-lucas-1,https://www.sports-reference.com/cbb/players/kalin-lucas-1.html,1989-05-24,73.0,195.0,2007.0,35.0,ok,
marblde01,https://www.basketball-reference.com/players/m/marblde01.html,roy-devyn-marble-1,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,1992-09-21,78.0,200.0,,,ok,
mcadoja01,https://www.basketball-reference.com/players/m/mcadoja01.html,james-michael-mcadoo-1,https://www.sports-reference.com/cbb/players/james-michael-mcadoo-1.html,1993-01-04,81.0,230.0,2011.0,6.0,ok,
mcdankj01,https://www.basketball-reference.com/players/m/mcdankj01.html,kj-mcdaniels-1,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,1993-02-09,78.0,205.0,,,ok,
mcderdo01,https://www.basketball-reference.com/players/m/mcderdo01.html,doug-mcdermott-1,https://www.sports-reference.com/cbb/players/doug-mcdermott-1.html,1992-01-03,79.0,225.0,,,ok,
mcgarmi01,https://www.basketball-reference.com/players/m/mcgarmi01.html,mitch-mcgary-1,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,1992-06-06,82.0,255.0,2012.0,26.0,ok,
